year,state_po,county,candidate,party,candidatevotes,totalvotes
2004,OH,Highland,Other,NA,76,18482
2004,OH,Hocking,John Kerry,democrat,6173,13196
2004,OH,Hocking,George W. Bush,republican,6935,13196
2004,OH,Hocking,Other,NA,88,13196
2004,OH,Holmes,John Kerry,democrat,2695,11218
2004,OH,Holmes,George W. Bush,republican,8466,11218
2004,OH,Holmes,Other,NA,57,11218
2004,OH,Huron,John Kerry,democrat,10585,25592
2004,OH,Huron,George W. Bush,republican,14834,25592
2004,OH,Huron,Other,NA,173,25592
2004,OH,Jackson,John Kerry,democrat,5699,14333
2004,OH,Jackson,George W. Bush,republican,8585,14333
2004,OH,Jackson,Other,NA,49,14333
2004,OH,Jefferson,John Kerry,democrat,19019,36366
2004,OH,Jefferson,George W. Bush,republican,17184,36366
2004,OH,Jefferson,Other,NA,163,36366
2004,OH,Knox,John Kerry,democrat,9828,27066
2004,OH,Knox,George W. Bush,republican,17081,27066
2004,OH,Knox,Other,NA,157,27066
2004,OH,Lake,John Kerry,democrat,59049,121823
2004,OH,Lake,George W. Bush,republican,62193,121823
2004,OH,Lake,Other,NA,581,121823
2004,OH,Lawrence,John Kerry,democrat,12111,27706
2004,OH,Lawrence,George W. Bush,republican,15457,27706
2004,OH,Lawrence,Other,NA,138,27706
2004,OH,Licking,John Kerry,democrat,30051,79416
2004,OH,Licking,George W. Bush,republican,49014,79416
2004,OH,Licking,Other,NA,351,79416
2004,OH,Logan,John Kerry,democrat,6825,21398
2004,OH,Logan,George W. Bush,republican,14471,21398
2004,OH,Logan,Other,NA,102,21398
2004,OH,Lorain,John Kerry,democrat,78965,140730
2004,OH,Lorain,George W. Bush,republican,61196,140730
2004,OH,Lorain,Other,NA,569,140730
2004,OH,Lucas,John Kerry,democrat,132536,220189
2004,OH,Lucas,George W. Bush,republican,87106,220189
2004,OH,Lucas,Other,NA,547,220189
2004,OH,Madison,John Kerry,democrat,6200,17398
2004,OH,Madison,George W. Bush,republican,11120,17398
2004,OH,Madison,Other,NA,78,17398
2004,OH,Mahoning,John Kerry,democrat,83069,132731
2004,OH,Mahoning,George W. Bush,republican,48712,132731
2004,OH,Mahoning,Other,NA,950,132731
2004,OH,Marion,John Kerry,democrat,11930,29258
2004,OH,Marion,George W. Bush,republican,17171,29258
2004,OH,Marion,Other,NA,157,29258
2004,OH,Medina,John Kerry,democrat,36264,84867
2004,OH,Medina,George W. Bush,republican,48183,84867
2004,OH,Medina,Other,NA,420,84867
2004,OH,Meigs,John Kerry,democrat,4437,10771
2004,OH,Meigs,George W. Bush,republican,6273,10771
2004,OH,Meigs,Other,NA,61,10771
2004,OH,Mercer,John Kerry,democrat,5117,20888
2004,OH,Mercer,George W. Bush,republican,15649,20888
2004,OH,Mercer,Other,NA,122,20888
2004,OH,Miami,John Kerry,democrat,17611,51780
2004,OH,Miami,George W. Bush,republican,34005,51780
2004,OH,Miami,Other,NA,164,51780
2004,OH,Monroe,John Kerry,democrat,4243,7729
2004,OH,Monroe,George W. Bush,republican,3424,7729
2004,OH,Monroe,Other,NA,62,7729
2004,OH,Montgomery,John Kerry,democrat,142977,282553
2004,OH,Montgomery,George W. Bush,republican,138361,282553
2004,OH,Montgomery,Other,NA,1215,282553
2004,OH,Morgan,John Kerry,democrat,2873,6700
2004,OH,Morgan,George W. Bush,republican,3757,6700
2004,OH,Morgan,Other,NA,70,6700
2004,OH,Morrow,John Kerry,democrat,5775,16329
2004,OH,Morrow,George W. Bush,republican,10475,16329
2004,OH,Morrow,Other,NA,79,16329
2004,OH,Muskingum,John Kerry,democrat,16421,38863
2004,OH,Muskingum,George W. Bush,republican,22251,38863
2004,OH,Muskingum,Other,NA,191,38863
2004,OH,Noble,John Kerry,democrat,2654,6540
2004,OH,Noble,George W. Bush,republican,3841,6540
2004,OH,Noble,Other,NA,45,6540
2004,OH,Ottawa,John Kerry,democrat,11114,23257
2004,OH,Ottawa,George W. Bush,republican,12075,23257
2004,OH,Ottawa,Other,NA,68,23257
2004,OH,Paulding,John Kerry,democrat,3610,9879
2004,OH,Paulding,George W. Bush,republican,6205,9879
2004,OH,Paulding,Other,NA,64,9879
2004,OH,Perry,John Kerry,democrat,7257,15188
2004,OH,Perry,George W. Bush,republican,7855,15188
2004,OH,Perry,Other,NA,76,15188
2004,OH,Pickaway,John Kerry,democrat,8578,22850
2004,OH,Pickaway,George W. Bush,republican,14160,22850
2004,OH,Pickaway,Other,NA,112,22850
2004,OH,Pike,John Kerry,democrat,5989,12575
2004,OH,Pike,George W. Bush,republican,6519,12575
2004,OH,Pike,Other,NA,67,12575
2004,OH,Portage,John Kerry,democrat,40674,76646
2004,OH,Portage,George W. Bush,republican,35583,76646
2004,OH,Portage,Other,NA,389,76646
2004,OH,Preble,John Kerry,democrat,7274,21126
2004,OH,Preble,George W. Bush,republican,13733,21126
2004,OH,Preble,Other,NA,119,21126
2004,OH,Putnam,John Kerry,democrat,4392,18849
2004,OH,Putnam,George W. Bush,republican,14370,18849
2004,OH,Putnam,Other,NA,87,18849
2004,OH,Richland,John Kerry,democrat,24645,61867
2004,OH,Richland,George W. Bush,republican,36892,61867
2004,OH,Richland,Other,NA,330,61867
2004,OH,Ross,John Kerry,democrat,13977,31669
2004,OH,Ross,George W. Bush,republican,17229,31669
2004,OH,Ross,Other,NA,463,31669
2004,OH,Sandusky,John Kerry,democrat,12653,28955
2004,OH,Sandusky,George W. Bush,republican,16198,28955
2004,OH,Sandusky,Other,NA,104,28955
2004,OH,Scioto,John Kerry,democrat,16823,35197
2004,OH,Scioto,George W. Bush,republican,18257,35197
2004,OH,Scioto,Other,NA,117,35197
2004,OH,Seneca,John Kerry,democrat,10958,26991
2004,OH,Seneca,George W. Bush,republican,15885,26991
2004,OH,Seneca,Other,NA,148,26991
2004,OH,Shelby,John Kerry,democrat,6534,22854
2004,OH,Shelby,George W. Bush,republican,16204,22854
2004,OH,Shelby,Other,NA,116,22854
2004,OH,Stark,John Kerry,democrat,95338,188456
2004,OH,Stark,George W. Bush,republican,92211,188456
2004,OH,Stark,Other,NA,907,188456
2004,OH,Summit,John Kerry,democrat,156578,276304
2004,OH,Summit,George W. Bush,republican,118553,276304
2004,OH,Summit,Other,NA,1173,276304
2004,OH,Trumbull,John Kerry,democrat,66673,108144
2004,OH,Trumbull,George W. Bush,republican,40976,108144
2004,OH,Trumbull,Other,NA,495,108144
2004,OH,Tuscarawas,John Kerry,democrat,18854,42904
2004,OH,Tuscarawas,George W. Bush,republican,23825,42904
2004,OH,Tuscarawas,Other,NA,225,42904
2004,OH,Union,John Kerry,democrat,6665,22630
2004,OH,Union,George W. Bush,republican,15869,22630
2004,OH,Union,Other,NA,96,22630
2004,OH,Van Wert,John Kerry,democrat,4094,14826
2004,OH,Van Wert,George W. Bush,republican,10678,14826
2004,OH,Van Wert,Other,NA,54,14826
2004,OH,Vinton,John Kerry,democrat,2651,5930
2004,OH,Vinton,George W. Bush,republican,3251,5930
2004,OH,Vinton,Other,NA,28,5930
2004,OH,Warren,John Kerry,democrat,26043,94419
2004,OH,Warren,George W. Bush,republican,68035,94419
2004,OH,Warren,Other,NA,341,94419
2004,OH,Washington,John Kerry,democrat,12475,30101
2004,OH,Washington,George W. Bush,republican,17480,30101
2004,OH,Washington,Other,NA,146,30101
2004,OH,Wayne,John Kerry,democrat,19786,51848
2004,OH,Wayne,George W. Bush,republican,31879,51848
2004,OH,Wayne,Other,NA,183,51848
2004,OH,Williams,John Kerry,democrat,6481,18639
2004,OH,Williams,George W. Bush,republican,12040,18639
2004,OH,Williams,Other,NA,118,18639
2004,OH,Wood,John Kerry,democrat,29401,63346
2004,OH,Wood,George W. Bush,republican,33592,63346
2004,OH,Wood,Other,NA,353,63346
2004,OH,Wyandot,John Kerry,democrat,3707,11044
2004,OH,Wyandot,George W. Bush,republican,7256,11044
2004,OH,Wyandot,Other,NA,81,11044
2004,OK,Adair,John Kerry,democrat,2562,7533
2004,OK,Adair,George W. Bush,republican,4971,7533
2004,OK,Adair,Other,NA,NA,7533
2004,OK,Alfalfa,John Kerry,democrat,470,2671
2004,OK,Alfalfa,George W. Bush,republican,2201,2671
2004,OK,Alfalfa,Other,NA,NA,2671
2004,OK,Atoka,John Kerry,democrat,1946,5088
2004,OK,Atoka,George W. Bush,republican,3142,5088
2004,OK,Atoka,Other,NA,NA,5088
2004,OK,Beaver,John Kerry,democrat,297,2569
2004,OK,Beaver,George W. Bush,republican,2272,2569
2004,OK,Beaver,Other,NA,NA,2569
2004,OK,Beckham,John Kerry,democrat,1931,7385
2004,OK,Beckham,George W. Bush,republican,5454,7385
2004,OK,Beckham,Other,NA,NA,7385
2004,OK,Blaine,John Kerry,democrat,1222,4421
2004,OK,Blaine,George W. Bush,republican,3199,4421
2004,OK,Blaine,Other,NA,NA,4421
2004,OK,Bryan,John Kerry,democrat,5745,14360
2004,OK,Bryan,George W. Bush,republican,8615,14360
2004,OK,Bryan,Other,NA,NA,14360
2004,OK,Caddo,John Kerry,democrat,3916,10407
2004,OK,Caddo,George W. Bush,republican,6491,10407
2004,OK,Caddo,Other,NA,NA,10407
2004,OK,Canadian,John Kerry,democrat,9712,43009
2004,OK,Canadian,George W. Bush,republican,33297,43009
2004,OK,Canadian,Other,NA,NA,43009
2004,OK,Carter,John Kerry,democrat,6466,18644
2004,OK,Carter,George W. Bush,republican,12178,18644
2004,OK,Carter,Other,NA,NA,18644
2004,OK,Cherokee,John Kerry,democrat,8623,18192
2004,OK,Cherokee,George W. Bush,republican,9569,18192
2004,OK,Cherokee,Other,NA,NA,18192
2004,OK,Choctaw,John Kerry,democrat,2639,5807
2004,OK,Choctaw,George W. Bush,republican,3168,5807
2004,OK,Choctaw,Other,NA,NA,5807
2004,OK,Cimarron,John Kerry,democrat,184,1426
2004,OK,Cimarron,George W. Bush,republican,1242,1426
2004,OK,Cimarron,Other,NA,NA,1426
2004,OK,Cleveland,John Kerry,democrat,34007,99727
2004,OK,Cleveland,George W. Bush,republican,65720,99727
2004,OK,Cleveland,Other,NA,NA,99727
2004,OK,Coal,John Kerry,democrat,1203,2599
2004,OK,Coal,George W. Bush,republican,1396,2599
2004,OK,Coal,Other,NA,NA,2599
2004,OK,Comanche,John Kerry,democrat,12022,33192
2004,OK,Comanche,George W. Bush,republican,21170,33192
2004,OK,Comanche,Other,NA,NA,33192
2004,OK,Cotton,John Kerry,democrat,898,2640
2004,OK,Cotton,George W. Bush,republican,1742,2640
2004,OK,Cotton,Other,NA,NA,2640
2004,OK,Craig,John Kerry,democrat,2504,6398
2004,OK,Craig,George W. Bush,republican,3894,6398
2004,OK,Craig,Other,NA,NA,6398
2004,OK,Creek,John Kerry,democrat,9929,28777
2004,OK,Creek,George W. Bush,republican,18848,28777
2004,OK,Creek,Other,NA,NA,28777
2004,OK,Custer,John Kerry,democrat,2801,10640
2004,OK,Custer,George W. Bush,republican,7839,10640
2004,OK,Custer,Other,NA,NA,10640
2004,OK,Delaware,John Kerry,democrat,5591,15608
2004,OK,Delaware,George W. Bush,republican,10017,15608
2004,OK,Delaware,Other,NA,NA,15608
2004,OK,Dewey,John Kerry,democrat,408,2251
2004,OK,Dewey,George W. Bush,republican,1843,2251
2004,OK,Dewey,Other,NA,NA,2251
2004,OK,Ellis,John Kerry,democrat,395,2080
2004,OK,Ellis,George W. Bush,republican,1685,2080
2004,OK,Ellis,Other,NA,NA,2080
2004,OK,Garfield,John Kerry,democrat,5586,23271
2004,OK,Garfield,George W. Bush,republican,17685,23271
2004,OK,Garfield,Other,NA,NA,23271
2004,OK,Garvin,John Kerry,democrat,3707,11317
2004,OK,Garvin,George W. Bush,republican,7610,11317
2004,OK,Garvin,Other,NA,NA,11317
2004,OK,Grady,John Kerry,democrat,5970,20106
2004,OK,Grady,George W. Bush,republican,14136,20106
2004,OK,Grady,Other,NA,NA,20106
2004,OK,Grant,John Kerry,democrat,571,2521
2004,OK,Grant,George W. Bush,republican,1950,2521
2004,OK,Grant,Other,NA,NA,2521
2004,OK,Greer,John Kerry,democrat,719,2248
2004,OK,Greer,George W. Bush,republican,1529,2248
2004,OK,Greer,Other,NA,NA,2248
2004,OK,Harmon,John Kerry,democrat,354,1192
2004,OK,Harmon,George W. Bush,republican,838,1192
2004,OK,Harmon,Other,NA,NA,1192
2004,OK,Harper,John Kerry,democrat,268,1665
2004,OK,Harper,George W. Bush,republican,1397,1665
2004,OK,Harper,Other,NA,NA,1665
2004,OK,Haskell,John Kerry,democrat,2378,5324
2004,OK,Haskell,George W. Bush,republican,2946,5324
2004,OK,Haskell,Other,NA,NA,5324
2004,OK,Hughes,John Kerry,democrat,2283,5349
2004,OK,Hughes,George W. Bush,republican,3066,5349
2004,OK,Hughes,Other,NA,NA,5349
2004,OK,Jackson,John Kerry,democrat,2232,9256
2004,OK,Jackson,George W. Bush,republican,7024,9256
2004,OK,Jackson,Other,NA,NA,9256
2004,OK,Jefferson,John Kerry,democrat,1057,2603
2004,OK,Jefferson,George W. Bush,republican,1546,2603
2004,OK,Jefferson,Other,NA,NA,2603
2004,OK,Johnston,John Kerry,democrat,1713,4348
2004,OK,Johnston,George W. Bush,republican,2635,4348
2004,OK,Johnston,Other,NA,NA,4348
2004,OK,Kay,John Kerry,democrat,5957,20078
2004,OK,Kay,George W. Bush,republican,14121,20078
2004,OK,Kay,Other,NA,NA,20078
2004,OK,Kingfisher,John Kerry,democrat,1022,6652
2004,OK,Kingfisher,George W. Bush,republican,5630,6652
2004,OK,Kingfisher,Other,NA,NA,6652
2004,OK,Kiowa,John Kerry,democrat,1413,4023
2004,OK,Kiowa,George W. Bush,republican,2610,4023
2004,OK,Kiowa,Other,NA,NA,4023
2004,OK,Latimer,John Kerry,democrat,1945,4480
2004,OK,Latimer,George W. Bush,republican,2535,4480
2004,OK,Latimer,Other,NA,NA,4480
2004,OK,Le Flore,John Kerry,democrat,6741,17424
2004,OK,Le Flore,George W. Bush,republican,10683,17424
2004,OK,Le Flore,Other,NA,NA,17424
2004,OK,Lincoln,John Kerry,democrat,4041,14190
2004,OK,Lincoln,George W. Bush,republican,10149,14190
2004,OK,Lincoln,Other,NA,NA,14190
2004,OK,Logan,John Kerry,democrat,4869,16343
2004,OK,Logan,George W. Bush,republican,11474,16343
2004,OK,Logan,Other,NA,NA,16343
2004,OK,Love,John Kerry,democrat,1538,3833
2004,OK,Love,George W. Bush,republican,2295,3833
2004,OK,Love,Other,NA,NA,3833
2004,OK,McClain,John Kerry,democrat,3742,13783
2004,OK,McClain,George W. Bush,republican,10041,13783
2004,OK,McClain,Other,NA,NA,13783
2004,OK,McCurtain,John Kerry,democrat,3684,11156
2004,OK,McCurtain,George W. Bush,republican,7472,11156
2004,OK,McCurtain,Other,NA,NA,11156
2004,OK,McIntosh,John Kerry,democrat,4488,9180
2004,OK,McIntosh,George W. Bush,republican,4692,9180
2004,OK,McIntosh,Other,NA,NA,9180
2004,OK,Major,John Kerry,democrat,537,3659
2004,OK,Major,George W. Bush,republican,3122,3659
2004,OK,Major,Other,NA,NA,3659
2004,OK,Marshall,John Kerry,democrat,2088,5451
2004,OK,Marshall,George W. Bush,republican,3363,5451
2004,OK,Marshall,Other,NA,NA,5451
2004,OK,Mayes,John Kerry,democrat,6933,16879
2004,OK,Mayes,George W. Bush,republican,9946,16879
2004,OK,Mayes,Other,NA,NA,16879
2004,OK,Murray,John Kerry,democrat,2130,5795
2004,OK,Murray,George W. Bush,republican,3665,5795
2004,OK,Murray,Other,NA,NA,5795
2004,OK,Muskogee,John Kerry,democrat,12585,27709
2004,OK,Muskogee,George W. Bush,republican,15124,27709
2004,OK,Muskogee,Other,NA,NA,27709
2004,OK,Noble,John Kerry,democrat,1335,5328
2004,OK,Noble,George W. Bush,republican,3993,5328
2004,OK,Noble,Other,NA,NA,5328
2004,OK,Nowata,John Kerry,democrat,1660,4465
2004,OK,Nowata,George W. Bush,republican,2805,4465
2004,OK,Nowata,Other,NA,NA,4465
2004,OK,Okfuskee,John Kerry,democrat,1743,4285
2004,OK,Okfuskee,George W. Bush,republican,2542,4285
2004,OK,Okfuskee,Other,NA,NA,4285
2004,OK,Oklahoma,John Kerry,democrat,97298,272039
2004,OK,Oklahoma,George W. Bush,republican,174741,272039
2004,OK,Oklahoma,Other,NA,NA,272039
2004,OK,Okmulgee,John Kerry,democrat,7367,15730
2004,OK,Okmulgee,George W. Bush,republican,8363,15730
2004,OK,Okmulgee,Other,NA,NA,15730
2004,OK,Osage,John Kerry,democrat,8068,19535
2004,OK,Osage,George W. Bush,republican,11467,19535
2004,OK,Osage,Other,NA,NA,19535
2004,OK,Ottawa,John Kerry,democrat,5086,12529
2004,OK,Ottawa,George W. Bush,republican,7443,12529
2004,OK,Ottawa,Other,NA,NA,12529
2004,OK,Pawnee,John Kerry,democrat,2564,6976
2004,OK,Pawnee,George W. Bush,republican,4412,6976
2004,OK,Pawnee,Other,NA,NA,6976
2004,OK,Payne,John Kerry,democrat,10101,29661
2004,OK,Payne,George W. Bush,republican,19560,29661
2004,OK,Payne,Other,NA,NA,29661
2004,OK,Pittsburg,John Kerry,democrat,7452,18586
2004,OK,Pittsburg,George W. Bush,republican,11134,18586
2004,OK,Pittsburg,Other,NA,NA,18586
2004,OK,Pontotoc,John Kerry,democrat,5165,14812
2004,OK,Pontotoc,George W. Bush,republican,9647,14812
2004,OK,Pontotoc,Other,NA,NA,14812
2004,OK,Pottawatomie,John Kerry,democrat,8638,25853
2004,OK,Pottawatomie,George W. Bush,republican,17215,25853
2004,OK,Pottawatomie,Other,NA,NA,25853
2004,OK,Pushmataha,John Kerry,democrat,1934,4797
2004,OK,Pushmataha,George W. Bush,republican,2863,4797
2004,OK,Pushmataha,Other,NA,NA,4797
2004,OK,Roger Mills,John Kerry,democrat,382,1770
2004,OK,Roger Mills,George W. Bush,republican,1388,1770
2004,OK,Roger Mills,Other,NA,NA,1770
2004,OK,Rogers,John Kerry,democrat,11918,36894
2004,OK,Rogers,George W. Bush,republican,24976,36894
2004,OK,Rogers,Other,NA,NA,36894
2004,OK,Seminole,John Kerry,democrat,3648,9272
2004,OK,Seminole,George W. Bush,republican,5624,9272
2004,OK,Seminole,Other,NA,NA,9272
2004,OK,Sequoyah,John Kerry,democrat,5910,14775
2004,OK,Sequoyah,George W. Bush,republican,8865,14775
2004,OK,Sequoyah,Other,NA,NA,14775
2004,OK,Stephens,John Kerry,democrat,5515,19161
2004,OK,Stephens,George W. Bush,republican,13646,19161
2004,OK,Stephens,Other,NA,NA,19161
2004,OK,Texas,John Kerry,democrat,1016,6466
2004,OK,Texas,George W. Bush,republican,5450,6466
2004,OK,Texas,Other,NA,NA,6466
2004,OK,Tillman,John Kerry,democrat,1175,3448
2004,OK,Tillman,George W. Bush,republican,2273,3448
2004,OK,Tillman,Other,NA,NA,3448
2004,OK,Tulsa,John Kerry,democrat,90220,253672
2004,OK,Tulsa,George W. Bush,republican,163452,253672
2004,OK,Tulsa,Other,NA,NA,253672
2004,OK,Wagoner,John Kerry,democrat,9157,28238
2004,OK,Wagoner,George W. Bush,republican,19081,28238
2004,OK,Wagoner,Other,NA,NA,28238
2004,OK,Washington,John Kerry,democrat,6862,23413
2004,OK,Washington,George W. Bush,republican,16551,23413
2004,OK,Washington,Other,NA,NA,23413
2004,OK,Washita,John Kerry,democrat,1340,5045
2004,OK,Washita,George W. Bush,republican,3705,5045
2004,OK,Washita,Other,NA,NA,5045
2004,OK,Woods,John Kerry,democrat,932,4098
2004,OK,Woods,George W. Bush,republican,3166,4098
2004,OK,Woods,Other,NA,NA,4098
2004,OK,Woodward,John Kerry,democrat,1458,7651
2004,OK,Woodward,George W. Bush,republican,6193,7651
2004,OK,Woodward,Other,NA,NA,7651
2004,OR,Baker,John Kerry,democrat,2616,9034
2004,OR,Baker,George W. Bush,republican,6253,9034
2004,OR,Baker,Other,NA,165,9034
2004,OR,Benton,John Kerry,democrat,26515,45735
2004,OR,Benton,George W. Bush,republican,18460,45735
2004,OR,Benton,Other,NA,760,45735
2004,OR,Clackamas,John Kerry,democrat,95129,195000
2004,OR,Clackamas,George W. Bush,republican,97691,195000
2004,OR,Clackamas,Other,NA,2180,195000
2004,OR,Clatsop,John Kerry,democrat,10461,19309
2004,OR,Clatsop,George W. Bush,republican,8503,19309
2004,OR,Clatsop,Other,NA,345,19309
2004,OR,Columbia,John Kerry,democrat,12563,24917
2004,OR,Columbia,George W. Bush,republican,11868,24917
2004,OR,Columbia,Other,NA,486,24917
2004,OR,Coos,John Kerry,democrat,14393,33362
2004,OR,Coos,George W. Bush,republican,18291,33362
2004,OR,Coos,Other,NA,678,33362
2004,OR,Crook,John Kerry,democrat,3024,10051
2004,OR,Crook,George W. Bush,republican,6830,10051
2004,OR,Crook,Other,NA,197,10051
2004,OR,Curry,John Kerry,democrat,5220,12799
2004,OR,Curry,George W. Bush,republican,7332,12799
2004,OR,Curry,Other,NA,247,12799
2004,OR,Deschutes,John Kerry,democrat,31179,74048
2004,OR,Deschutes,George W. Bush,republican,41757,74048
2004,OR,Deschutes,Other,NA,1112,74048
2004,OR,Douglas,John Kerry,democrat,18089,54984
2004,OR,Douglas,George W. Bush,republican,35956,54984
2004,OR,Douglas,Other,NA,939,54984
2004,OR,Gilliam,John Kerry,democrat,370,1138
2004,OR,Gilliam,George W. Bush,republican,755,1138
2004,OR,Gilliam,Other,NA,13,1138
2004,OR,Grant,John Kerry,democrat,780,4061
2004,OR,Grant,George W. Bush,republican,3204,4061
2004,OR,Grant,Other,NA,77,4061
2004,OR,Harney,John Kerry,democrat,839,3702
2004,OR,Harney,George W. Bush,republican,2815,3702
2004,OR,Harney,Other,NA,48,3702
2004,OR,Hood River,John Kerry,democrat,5587,9859
2004,OR,Hood River,George W. Bush,republican,4124,9859
2004,OR,Hood River,Other,NA,148,9859
2004,OR,Jackson,John Kerry,democrat,44366,102189
2004,OR,Jackson,George W. Bush,republican,56519,102189
2004,OR,Jackson,Other,NA,1304,102189
2004,OR,Jefferson,John Kerry,democrat,3243,8115
2004,OR,Jefferson,George W. Bush,republican,4762,8115
2004,OR,Jefferson,Other,NA,110,8115
2004,OR,Josephine,John Kerry,democrat,15214,42275
2004,OR,Josephine,George W. Bush,republican,26241,42275
2004,OR,Josephine,Other,NA,820,42275
2004,OR,Klamath,John Kerry,democrat,8264,31515
2004,OR,Klamath,George W. Bush,republican,22733,31515
2004,OR,Klamath,Other,NA,518,31515
2004,OR,Lake,John Kerry,democrat,802,3905
2004,OR,Lake,George W. Bush,republican,3039,3905
2004,OR,Lake,Other,NA,64,3905
2004,OR,Lane,John Kerry,democrat,107769,185872
2004,OR,Lane,George W. Bush,republican,75007,185872
2004,OR,Lane,Other,NA,3096,185872
2004,OR,Lincoln,John Kerry,democrat,13753,24325
2004,OR,Lincoln,George W. Bush,republican,10160,24325
2004,OR,Lincoln,Other,NA,412,24325
2004,OR,Linn,John Kerry,democrat,19940,52041
2004,OR,Linn,George W. Bush,republican,31260,52041
2004,OR,Linn,Other,NA,841,52041
2004,OR,Malheur,John Kerry,democrat,2577,10846
2004,OR,Malheur,George W. Bush,republican,8123,10846
2004,OR,Malheur,Other,NA,146,10846
2004,OR,Marion,John Kerry,democrat,57671,129619
2004,OR,Marion,George W. Bush,republican,69900,129619
2004,OR,Marion,Other,NA,2048,129619
